trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
8708,False,"{'a': 0.1, 'e': 0.012861717698525954}",20,8,22.216952768019457,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
8709,False,"{'a': 0.1, 'e': 0.012855288447123487}",25,7,31.800678078364577,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
8710,False,"{'a': 0.1, 'e': 0.0128488624095432}",25,15,18.909038673179182,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
8711,False,"{'a': 0.1, 'e': 0.01284243958417857}",30,18,20.744947605845795,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
8712,False,"{'a': 0.1, 'e': 0.012836019969423915}",20,11,17.245052757464947,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
8713,False,"{'a': 0.1, 'e': 0.01282960356367432}",25,19,12.41835875213236,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
8714,False,"{'a': 0.1, 'e': 0.01282319036532567}",25,19,8.399336878907446,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
8715,False,"{'a': 0.1, 'e': 0.01281678037277469}",30,23,14.533501817413464,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
8716,False,"{'a': 0.1, 'e': 0.012810373584418869}",20,11,14.812959956541482,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
8717,False,"{'a': 0.1, 'e': 0.012803969998656512}",20,9,22.25677629235255,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
8718,False,"{'a': 0.1, 'e': 0.01279756961388671}",20,13,13.208772557468913,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
8719,False,"{'a': 0.1, 'e': 0.01279117242850939}",25,13,6.564543081444933,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
8720,False,"{'a': 0.1, 'e': 0.012784778440925243}",30,16,26.459384036308474,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
8721,False,"{'a': 0.1, 'e': 0.01277838764953576}",20,6,26.11532411178077,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
8722,False,"{'a': 0.1, 'e': 0.01277200005274327}",20,7,11.355604991580874,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
8723,False,"{'a': 0.1, 'e': 0.012765615648950858}",25,11,26.22467354356018,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
8724,False,"{'a': 0.1, 'e': 0.012759234436562414}",20,10,7.016577317396896,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
8725,False,"{'a': 0.1, 'e': 0.012752856413982657}",25,16,18.13702041649652,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
8726,False,"{'a': 0.1, 'e': 0.012746481579617068}",25,12,21.35482897278077,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
8727,False,"{'a': 0.1, 'e': 0.012740109931871932}",20,10,18.15121632105758,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
8728,False,"{'a': 0.1, 'e': 0.012733741469154356}",30,16,22.829155534892017,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
8729,False,"{'a': 0.1, 'e': 0.012727376189872212}",25,4,20.21670567298341,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 0}",1
8730,False,"{'a': 0.1, 'e': 0.01272101409243417}",20,16,5.998420253806804,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
8731,False,"{'a': 0.1, 'e': 0.012714655175249731}",20,13,13.167417171929014,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
8732,False,"{'a': 0.1, 'e': 0.01270829943672915}",35,19,26.13649371543168,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
8733,False,"{'a': 0.1, 'e': 0.012701946875283497}",30,23,13.050534962596076,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
8734,False,"{'a': 0.1, 'e': 0.012695597489324615}",30,22,18.975480794081943,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
8735,False,"{'a': 0.1, 'e': 0.012689251277265185}",20,14,9.169995941048722,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
8736,False,"{'a': 0.1, 'e': 0.012682908237518638}",30,14,29.406338630476355,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
8737,False,"{'a': 0.1, 'e': 0.012676568368499208}",20,10,19.161059519774145,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
8738,False,"{'a': 0.1, 'e': 0.012670231668621945}",25,17,16.400477662926328,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
8739,False,"{'a': 0.1, 'e': 0.012663898136302665}",20,9,20.687840606303183,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
8740,False,"{'a': 0.1, 'e': 0.012657567769957976}",25,18,11.063843491725088,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
8741,False,"{'a': 0.1, 'e': 0.012651240568005305}",20,8,22.12067414553536,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
8742,False,"{'a': 0.1, 'e': 0.012644916528862842}",25,17,14.545571163533413,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
8743,False,"{'a': 0.1, 'e': 0.012638595650949566}",25,20,7.81146776205217,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
8744,False,"{'a': 0.1, 'e': 0.01263227793268528}",20,7,27.798147048249753,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
8745,False,"{'a': 0.1, 'e': 0.012625963372490544}",20,9,21.491256352620002,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
8746,False,"{'a': 0.1, 'e': 0.012619651968786704}",25,19,13.543223630435094,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
8747,False,"{'a': 0.1, 'e': 0.012613343719995933}",30,19,12.181255973170483,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
8748,False,"{'a': 0.1, 'e': 0.01260703862454116}",20,10,18.257925347397414,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
8749,False,"{'a': 0.1, 'e': 0.012600736680846106}",20,9,18.770365125870434,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
8750,False,"{'a': 0.1, 'e': 0.012594437887335278}",35,18,35.403837549973616,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
8751,False,"{'a': 0.1, 'e': 0.012588142242433998}",20,10,18.532071392977567,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
8752,False,"{'a': 0.1, 'e': 0.012581849744568345}",25,16,19.091949684314272,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
8753,False,"{'a': 0.1, 'e': 0.012575560392165182}",25,20,6.15707530056529,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
8754,False,"{'a': 0.1, 'e': 0.012569274183652194}",25,13,21.225360554501506,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
8755,False,"{'a': 0.1, 'e': 0.012562991117457817}",30,15,30.992208407251724,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
8756,False,"{'a': 0.1, 'e': 0.012556711192011273}",25,8,21.076956679669813,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
8757,False,"{'a': 0.1, 'e': 0.012550434405742605}",30,11,33.622224299292625,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
8758,False,"{'a': 0.1, 'e': 0.012544160757082604}",25,10,28.842252443566597,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
8759,False,"{'a': 0.1, 'e': 0.012537890244462845}",30,15,30.427485478523696,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
8760,False,"{'a': 0.1, 'e': 0.012531622866315725}",20,6,22.266087235526406,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
8761,False,"{'a': 0.1, 'e': 0.012525358621074385}",30,22,15.178444643571606,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
8762,False,"{'a': 0.1, 'e': 0.012519097507172755}",35,13,34.874335658246565,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
8763,False,"{'a': 0.1, 'e': 0.012512839523045579}",25,13,21.862869549861976,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
8764,False,"{'a': 0.1, 'e': 0.012506584667128349}",25,20,10.736681843076195,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
8765,False,"{'a': 0.1, 'e': 0.01250033293785735}",20,7,25.91457060066678,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
8766,False,"{'a': 0.1, 'e': 0.01249408433366964}",25,19,11.012903036550702,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
8767,False,"{'a': 0.1, 'e': 0.01248783885300309}",20,11,17.80970232254677,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
8768,False,"{'a': 0.1, 'e': 0.012481596494296317}",25,18,12.179495172891993,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
8769,False,"{'a': 0.1, 'e': 0.012475357255988723}",25,16,16.926970814964353,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
8770,False,"{'a': 0.1, 'e': 0.012469121136520519}",25,12,20.618435810467844,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
8771,False,"{'a': 0.1, 'e': 0.012462888134332661}",20,3,17.71879617155322,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
8772,False,"{'a': 0.1, 'e': 0.012456658247866894}",25,19,13.052384259909035,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
8773,False,"{'a': 0.1, 'e': 0.012450431475565764}",25,18,13.191882093007212,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
8774,False,"{'a': 0.1, 'e': 0.012444207815872568}",25,17,14.79255632923112,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
8775,False,"{'a': 0.1, 'e': 0.012437987267231379}",25,18,15.600815196625028,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
8776,False,"{'a': 0.1, 'e': 0.012431769828087082}",20,9,20.646200100512758,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
8777,False,"{'a': 0.1, 'e': 0.012425555496885309}",30,10,36.101951495032694,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
8778,False,"{'a': 0.1, 'e': 0.01241934427207246}",25,15,21.093122949963483,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
8779,False,"{'a': 0.1, 'e': 0.012413136152095758}",20,9,19.717742506852566,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
8780,False,"{'a': 0.1, 'e': 0.012406931135403159}",35,21,29.13497773377161,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
8781,False,"{'a': 0.1, 'e': 0.012400729220443406}",25,1,31.264081743159412,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
8782,False,"{'a': 0.1, 'e': 0.012394530405666014}",25,7,33.312502156820756,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
8783,False,"{'a': 0.1, 'e': 0.012388334689521299}",25,13,22.57427775220461,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
8784,False,"{'a': 0.1, 'e': 0.012382142070460319}",25,8,30.916098038880296,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
8785,False,"{'a': 0.1, 'e': 0.012375952546934911}",25,8,34.548210455373045,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
8786,False,"{'a': 0.1, 'e': 0.012369766117397716}",25,5,36.38979511931126,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
8787,False,"{'a': 0.1, 'e': 0.012363582780302113}",30,18,24.771897591009708,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
8788,False,"{'a': 0.1, 'e': 0.012357402534102259}",30,18,21.215428261071025,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
8789,False,"{'a': 0.1, 'e': 0.012351225377253115}",20,9,17.618560980352772,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
8790,False,"{'a': 0.1, 'e': 0.012345051308210378}",20,6,12.176212986731876,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
8791,False,"{'a': 0.1, 'e': 0.012338880325430523}",20,15,8.589806061403142,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
8792,False,"{'a': 0.1, 'e': 0.012332712427370824}",20,5,28.56678946521441,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
8793,False,"{'a': 0.1, 'e': 0.012326547612489296}",20,12,14.064388272813645,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
8794,False,"{'a': 0.1, 'e': 0.012320385879244725}",25,8,31.32427185565892,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
8795,False,"{'a': 0.1, 'e': 0.012314227226096697}",25,13,22.20133900859679,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
8796,False,"{'a': 0.1, 'e': 0.012308071651505543}",30,19,19.05932423744409,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
8797,False,"{'a': 0.1, 'e': 0.012301919153932363}",25,16,20.590584384245147,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
8798,False,"{'a': 0.1, 'e': 0.012295769731839025}",20,14,12.077196739576816,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
8799,False,"{'a': 0.1, 'e': 0.012289623383688195}",25,16,17.15984678071161,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
8800,False,"{'a': 0.1, 'e': 0.012283480107943277}",25,12,23.85394224429425,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
8801,False,"{'a': 0.1, 'e': 0.012277339903068436}",30,20,17.171545534708883,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
8802,False,"{'a': 0.1, 'e': 0.012271202767528648}",20,15,10.473946349137758,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
8803,False,"{'a': 0.1, 'e': 0.012265068699789616}",20,3,26.40791402726803,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
8804,False,"{'a': 0.1, 'e': 0.012258937698317809}",20,9,17.8215556723682,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
8805,False,"{'a': 0.1, 'e': 0.012252809761580503}",20,14,13.36784985575435,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
8806,False,"{'a': 0.1, 'e': 0.012246684888045702}",25,8,31.34864212106404,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
8807,False,"{'a': 0.1, 'e': 0.012240563076182176}",20,16,8.958911652369187,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
8808,False,"{'a': 0.1, 'e': 0.012234444324459493}",30,20,18.544358486847614,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
8809,False,"{'a': 0.1, 'e': 0.012228328631347955}",30,18,20.375148497137037,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
8810,False,"{'a': 0.1, 'e': 0.012222215995318626}",25,14,22.478856471156323,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
8811,False,"{'a': 0.1, 'e': 0.012216106414843372}",25,13,21.18881852116113,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
8812,False,"{'a': 0.1, 'e': 0.012209999888394786}",20,12,14.92877231001781,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
8813,False,"{'a': 0.1, 'e': 0.012203896414446235}",25,15,23.21116526899758,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
8814,False,"{'a': 0.1, 'e': 0.01219779599147184}",20,8,28.67732792223259,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
8815,False,"{'a': 0.1, 'e': 0.012191698617946518}",20,10,18.390066804717808,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
8816,False,"{'a': 0.1, 'e': 0.012185604292345912}",25,20,13.442375808258527,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
8817,False,"{'a': 0.1, 'e': 0.012179513013146433}",20,9,23.28465094335342,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
8818,False,"{'a': 0.1, 'e': 0.012173424778825282}",20,6,25.3975830063102,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
8819,False,"{'a': 0.1, 'e': 0.01216733958786039}",25,11,29.54318874884365,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
8820,False,"{'a': 0.1, 'e': 0.012161257438730446}",25,15,20.415844850458665,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
8821,False,"{'a': 0.1, 'e': 0.012155178329914935}",25,16,17.712980270351245,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
8822,False,"{'a': 0.1, 'e': 0.012149102259894072}",30,21,17.137306164881963,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
8823,False,"{'a': 0.1, 'e': 0.012143029227148825}",20,3,27.099400714246695,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
8824,False,"{'a': 0.1, 'e': 0.012136959230160959}",25,6,34.043452487529045,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
8825,False,"{'a': 0.1, 'e': 0.012130892267412964}",20,13,16.090291425925653,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
8826,False,"{'a': 0.1, 'e': 0.012124828337388089}",20,7,20.648461134931246,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
8827,False,"{'a': 0.1, 'e': 0.01211876743857037}",25,11,24.367809379567124,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
8828,False,"{'a': 0.1, 'e': 0.012112709569444576}",25,20,9.817398632303028,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
8829,False,"{'a': 0.1, 'e': 0.012106654728496237}",25,11,22.396458967806726,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
8830,False,"{'a': 0.1, 'e': 0.012100602914211632}",20,3,30.14097906309266,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
8831,False,"{'a': 0.1, 'e': 0.012094554125077829}",30,24,12.708425426797966,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
8832,False,"{'a': 0.1, 'e': 0.01208850835958262}",20,8,16.388130987840416,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
8833,False,"{'a': 0.1, 'e': 0.012082465616214554}",20,13,13.309889171719943,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
8834,False,"{'a': 0.1, 'e': 0.012076425893462967}",20,9,16.77942571711398,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
8835,False,"{'a': 0.1, 'e': 0.012070389189817914}",25,20,9.143943179305445,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
8836,False,"{'a': 0.1, 'e': 0.012064355503770212}",20,7,26.875276089494143,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
8837,False,"{'a': 0.1, 'e': 0.012058324833811458}",30,10,30.945312332972872,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
8838,False,"{'a': 0.1, 'e': 0.012052297178433976}",25,17,17.48182950278912,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
8839,False,"{'a': 0.1, 'e': 0.012046272536130841}",25,15,18.685539672495537,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
8840,False,"{'a': 0.1, 'e': 0.012040250905395913}",25,13,20.062095839648087,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
8841,False,"{'a': 0.1, 'e': 0.012034232284723775}",20,10,20.599022464653114,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
8842,False,"{'a': 0.1, 'e': 0.01202821667260977}",30,18,25.158298342455012,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
8843,False,"{'a': 0.1, 'e': 0.012022204067549985}",25,15,21.05198008624224,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
8844,False,"{'a': 0.1, 'e': 0.01201619446804129}",20,15,8.278886767209539,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
8845,False,"{'a': 0.1, 'e': 0.012010187872581275}",25,18,13.392928090157113,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
8846,False,"{'a': 0.1, 'e': 0.012004184279668281}",20,8,23.312504221791677,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
8847,False,"{'a': 0.1, 'e': 0.01199818368780143}",20,12,14.607606876395515,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
8848,False,"{'a': 0.1, 'e': 0.011992186095480561}",25,10,29.403300818042812,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
8849,False,"{'a': 0.1, 'e': 0.01198619150120627}",30,16,26.327679883317902,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
8850,False,"{'a': 0.1, 'e': 0.011980199903479927}",20,14,12.905781538181582,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
8851,False,"{'a': 0.1, 'e': 0.011974211300803622}",35,20,27.546768061198676,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
8852,False,"{'a': 0.1, 'e': 0.011968225691680193}",30,18,24.876778837918966,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
8853,False,"{'a': 0.1, 'e': 0.011962243074613261}",25,14,20.441504706227352,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
8854,False,"{'a': 0.1, 'e': 0.01195626344810716}",20,12,11.404459205246338,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
8855,False,"{'a': 0.1, 'e': 0.011950286810666972}",20,10,18.1216181071064,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
8856,False,"{'a': 0.1, 'e': 0.01194431316079856}",25,15,19.31172793921725,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
8857,False,"{'a': 0.1, 'e': 0.011938342497008501}",20,12,13.973109877171174,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
8858,False,"{'a': 0.1, 'e': 0.011932374817804127}",25,16,17.025352971422745,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
8859,False,"{'a': 0.1, 'e': 0.011926410121693511}",20,14,13.418951552703723,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
8860,False,"{'a': 0.1, 'e': 0.011920448407185497}",25,12,16.21513729007191,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
8861,False,"{'a': 0.1, 'e': 0.011914489672789647}",30,7,39.55966201664633,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
8862,False,"{'a': 0.1, 'e': 0.011908533917016266}",30,20,15.36624168825352,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
8863,False,"{'a': 0.1, 'e': 0.011902581138376438}",20,8,22.08317555478151,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
8864,False,"{'a': 0.1, 'e': 0.011896631335381954}",30,11,35.84392026142511,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
8865,False,"{'a': 0.1, 'e': 0.011890684506545358}",20,11,16.423730717976497,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
8866,False,"{'a': 0.1, 'e': 0.011884740650379961}",20,8,19.580260452172254,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
8867,False,"{'a': 0.1, 'e': 0.011878799765399788}",30,14,28.835934875347288,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
8868,False,"{'a': 0.1, 'e': 0.011872861850119607}",20,3,27.573673575446644,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
8869,False,"{'a': 0.1, 'e': 0.01186692690305496}",25,7,32.70669772113318,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
8870,False,"{'a': 0.1, 'e': 0.011860994922722103}",25,13,17.489283989740724,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
8871,False,"{'a': 0.1, 'e': 0.011855065907638027}",25,14,10.296803661297623,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
8872,False,"{'a': 0.1, 'e': 0.0118491398563205}",25,6,37.04306371329127,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
8873,False,"{'a': 0.1, 'e': 0.011843216767287999}",20,6,24.835979865705898,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
8874,False,"{'a': 0.1, 'e': 0.011837296639059752}",20,12,16.611057017429328,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
8875,False,"{'a': 0.1, 'e': 0.011831379470155714}",20,14,10.995830013180278,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
8876,False,"{'a': 0.1, 'e': 0.011825465259096618}",20,16,8.334466811368953,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
8877,False,"{'a': 0.1, 'e': 0.011819554004403897}",25,19,11.920187706869303,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
8878,False,"{'a': 0.1, 'e': 0.011813645704599729}",20,10,15.685588164888511,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
8879,False,"{'a': 0.1, 'e': 0.011807740358207058}",20,13,12.836476018192585,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
8880,False,"{'a': 0.1, 'e': 0.01180183796374954}",30,15,28.067178686864686,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
8881,False,"{'a': 0.1, 'e': 0.011795938519751562}",25,14,19.745398420213778,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
8882,False,"{'a': 0.1, 'e': 0.011790042024738285}",20,0,32.160092162309816,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
8883,False,"{'a': 0.1, 'e': 0.011784148477235577}",20,10,21.37123116251642,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
8884,False,"{'a': 0.1, 'e': 0.01177825787577004}",20,11,19.038938884832586,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
8885,False,"{'a': 0.1, 'e': 0.011772370218869043}",20,16,7.150188760515291,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
8886,False,"{'a': 0.1, 'e': 0.011766485505060662}",25,15,19.888239063784262,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
8887,False,"{'a': 0.1, 'e': 0.011760603732873708}",30,19,20.598569529390087,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
8888,False,"{'a': 0.1, 'e': 0.01175472490083776}",25,20,8.476506570664785,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
8889,False,"{'a': 0.1, 'e': 0.011748849007483096}",20,11,13.144369116135307,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
8890,False,"{'a': 0.1, 'e': 0.011742976051340746}",25,10,21.565447042880887,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
